Code,Communes,Part_des_menages
62715,Rocquigny,3.4
62716,Rodelinghem,2
62717,Roëllecourt,7.3
62718,Rœux,6.2
62719,Rollancourt,4.5
62720,Rombly,25
62721,Roquetoire,3.4
62722,Rougefay,12.5
62723,Roussent,0
62724,Rouvroy,10.1
62725,Royon,0
62726,Ruisseauville,10.5
62727,Ruitz,6
62728,Rumaucourt,3.9
62729,Rumilly,4.2
62730,Ruminghem,9.6
62731,Ruyaulcourt,2.9
62732,Sachin,3.6
62733,Sailly-au-Bois,10.7
62734,Sailly-en-Ostrevent,7.4
62735,Sailly-Labourse,11.2
62736,Sailly-sur-la-Lys,7
62737,Sains-en-Gohelle,9.6
62738,Sains-lès-Fressin,13.3
62739,Sains-lès-Marquion,9.1
62740,Sains-lès-Pernes,0
62741,Saint-Amand,0
62742,Saint-Aubin,21.7
62743,Sainte-Austreberthe,9.1
62744,Sainte-Catherine,7.7
62745,Saint-Denœux,13.3
62746,Saint-Étienne-au-Mont,8.5
62747,Saint-Floris,0
62748,Saint-Folquin,4.3
62749,Saint-Georges,6.1
62750,Saint-Hilaire-Cottes,9
62751,Saint-Inglevert,1.6
62752,Saint-Josse,5.5
62753,Saint-Laurent-Blangy,11.5
62754,Saint-Léger,8.3
62755,Saint-Léonard,7.2
62756,Sainte-Marie-Kerque,3.6
62757,Saint-Martin-au-Laërt,9.8
62758,Saint-Martin-Boulogne,8.9
62759,Saint-Martin-Choquel,5
62760,Saint-Martin-d'Hardinghem,3.1
62761,Saint-Martin-sur-Cojeul,0
62762,Saint-Michel-sous-Bois,0
62763,Saint-Michel-sur-Ternoise,9.4
62764,Saint-Nicolas,11.6
62765,Saint-Omer,11.6
62766,Saint-Omer-Capelle,6.6
62767,Saint-Pol-sur-Ternoise,12
62768,Saint-Rémy-au-Bois,11.1
62769,Saint-Tricat,6.7
62770,Saint-Venant,8
62771,Sallaumines,12.9
62772,Salperwick,6.7
62773,Samer,10.1
62774,Sangatte,10
62775,Sanghen,23.1
62776,Sapignies,6.7
62777,Le Sars,0
62778,Sars-le-Bois,0
62779,Sarton,5.6
62780,Sauchy-Cauchy,8.3
62781,Sauchy-Lestrée,2.1
62782,Saudemont,4.5
62783,Saulchoy,10
62784,Saulty,10
62785,Savy-Berlette,8.3
62786,Selles,3.3
62787,Sempy,13.6
62788,Seninghem,4
62789,Senlecques,21.7
62790,Senlis,11.1
62791,Séricourt,0
62792,Serques,2.7
62793,Servins,4.6
62794,Setques,6.5
62795,Sibiville,9.1
62796,Simencourt,2.2
62797,Siracourt,13
62798,Sombrin,8.3
62799,Sorrus,11.9
62800,Souastre,5.9
62801,Souchez,8.5
62802,Le Souich,17.6
62803,Surques,11.3
62804,Sus-Saint-Léger,3
62805,Tangry,4.2
62806,Tardinghen,6.2
62807,Tatinghem,6
62808,Teneur,11.1
62809,Ternas,7.7
62810,Thélus,7.9
62811,Thérouanne,5.1
62812,Thiembronne,3.9
62813,La Thieuloye,6.7
62814,Thièvres,10
62815,Tigny-Noyelle,0
62816,Tilloy-lès-Hermaville,5.3
62817,Tilloy-lès-Mofflaines,10.2
62818,Tilly-Capelle,7.1
62819,Tilques,8.9
62820,Tincques,11.9
62821,Tingry,3.6
62822,Tollent,11.1
62823,Torcy,0
62824,Tortefontaine,3.8
62825,Tortequesne,11.4
62826,Le Touquet-Paris-Plage,6.4
62827,Tournehem-sur-la-Hem,16.5
62828,Tramecourt,0
62829,Le Transloy,14.3
62830,Trescault,0
62831,Troisvaux,0
62832,Tubersent,2.1
62833,Vacquerie-le-Boucq,0
62834,Vacqueriette-Erquières,0
62835,Valhuon,8.9
62836,Vaudricourt,2.2
62837,Vaudringhem,2.7
62838,Vaulx,14.3
62839,Vaulx-Vraucourt,7.4
62840,Vélu,6.7
62841,Vendin-lès-Béthune,7.7
62842,Vendin-le-Vieil,9
62843,Verchin,0
62844,Verchocq,8.2
62845,Verlincthun,5.7
62846,Vermelles,8.9
62847,Verquigneul,11.2
62848,Verquin,7.5
62849,Verton,8.8
62850,Vieil-Hesdin,2.5
62851,Vieille-Chapelle,7.4
62852,Vieille-Église,5.8
62853,Vieil-Moutier,3.3
62854,Villers-au-Bois,12.5
62855,Villers-au-Flos,4.5
62856,Villers-Brûlin,17.2
62857,Villers-Châtel,0
62858,Villers-lès-Cagnicourt,15.8
62859,Villers-l'Hôpital,3.7
62860,Villers-Sir-Simon,15.4
62861,Vimy,7.6
62862,Vincly,6.2
62863,Violaines,9
62864,Vis-en-Artois,5.7
62865,Vitry-en-Artois,5.8
62866,Waben,4.8
62867,Wacquinghen,0
62868,Wail,8.6
62869,Wailly,4.7
62870,Wailly-Beaucamp,7.9
62871,Wambercourt,4.2
62872,Wamin,0
62873,Wancourt,6.7
62874,Wanquetin,7.2
62875,Wardrecques,2.9
62876,Warlencourt-Eaucourt,0
62877,Warlincourt-lès-Pas,10.5
62878,Warlus,5.1
62879,Warluzel,5.9
62880,Le Wast,0
62881,Beauvoir-Wavans,7
62882,Wavrans-sur-l'Aa,3
62883,Wavrans-sur-Ternoise,0
62885,Westrehem,4.8
62886,Wicquinghem,4.3
62887,Widehem,5.3
62888,Wierre-au-Bois,8.7
62889,Wierre-Effroy,2.7
62890,Willeman,10
62891,Willencourt,0
62892,Willerval,4.8
62893,Wimereux,9.4
62894,Wimille,9.6
62895,Wingles,9.5
62896,Wirwignes,12.1
62897,Wismes,6
62898,Wisques,13.3
62899,Wissant,9.9
62900,Witternesse,10.9
62901,Wittes,6.3
62902,Wizernes,9.5
62903,Zoteux,8.3
62904,Zouafques,10.3
62905,Zudausques,9.5
62906,Zutkerque,8
62907,Libercourt,13.3
62908,La Capelle-lès-Boulogne,9
62909,Ytres,10
80001,Abbeville,12.2
80002,Ablaincourt-Pressoir,20.8
80003,Acheux-en-Amiénois,7.5
80004,Acheux-en-Vimeu,5.6
80005,Agenville,0
80006,Agenvillers,10
80008,Aigneville,7.8
80009,Ailly-le-Haut-Clocher,9.1
80010,Ailly-sur-Noye,8.5
80011,Ailly-sur-Somme,8.5
80013,Airaines,12.6
80014,Aizecourt-le-Bas,0
80015,Aizecourt-le-Haut,22.2
80016,Albert,11.8
80017,Allaines,2.3
80018,Allenay,11.1
80019,Allery,3.7
80020,Allonville,7
80021,Amiens,11.6
80022,Andainville,8.7
80023,Andechy,5
80024,Argœuves,6.8
80025,Argoules,11.5
80026,Arguel,0
80027,Armancourt,0
80028,Arquèves,26.7
80029,Arrest,11.2
80030,Arry,5.3
80031,Arvillers,10.3
80032,Assainvillers,9.1
80033,Assevillers,6.9
80034,Athies,3.3
80035,Aubercourt,16.7
80036,Aubigny,8.3
80037,Aubvillers,7.7
80038,Auchonvillers,8.3
80039,Ault,11.2
80040,Aumâtre,15
80041,Aumont,7.7
80042,Autheux,0
80043,Authie,9.5
80044,Authieule,6.3
80045,Authuille,11.8
80046,Avelesges,0
80047,Aveluy,2.3
80048,Avesnes-Chaussoy,0
80049,Ayencourt,5.3
80050,Bacouel-sur-Selle,7
80051,Bailleul,0
80052,Baizieux,5.6
80053,Balâtre,12.5
80054,Barleux,13.6
80055,Barly,5.6
80056,Bavelincourt,9.1
80057,Bayencourt,0
80058,Bayonvillers,2.9
80059,Bazentin,14.3
80060,Béalcourt,0
80061,Beaucamps-le-Jeune,13.6
80062,Beaucamps-le-Vieux,6.8
80063,Beauchamps,3.7
80064,Beaucourt-en-Santerre,6.3
80065,Beaucourt-sur-l'Ancre,14.3
80066,Beaucourt-sur-l'Hallue,7.7
80067,Beaufort-en-Santerre,0
80068,Beaumetz,0
80069,Beaumont-Hamel,10.5
80070,Beauquesne,7.7
80071,Beauval,9.5
80073,Bécordel-Bécourt,0
80074,Becquigny,0
80076,Béhen,6.1
80077,Béhencourt,9.1
80078,Bellancourt,3.8
80079,Belleuse,3
80080,Belloy-en-Santerre,12.5
80081,Belloy-Saint-Léonard,11.1
80082,Belloy-sur-Somme,10
80083,Bergicourt,6.3
80084,Bermesnil,8.7
80085,Bernâtre,0
80086,Bernaville,3.7
80087,Bernay-en-Ponthieu,8.7
80088,Bernes,9.4
80089,Berneuil,8
80090,Berny-en-Santerre,8.3
80092,Bertangles,7.9
80093,Berteaucourt-les-Dames,9.3
80094,Berteaucourt-lès-Thennes,4.5
80095,Bertrancourt,10.5
80096,Béthencourt-sur-Mer,7.9
80097,Béthencourt-sur-Somme,0
80098,Bettembos,10
80099,Bettencourt-Rivière,4.8
80100,Bettencourt-Saint-Ouen,3.8
80101,Beuvraignes,4.7
80102,Biaches,4.8
80103,Biarre,0
80104,Biencourt,0
80105,Billancourt,7.1
80106,Blangy-sous-Poix,5.3
80107,Blangy-Tronville,7.5
80108,Boisbergues,25
80109,Le Boisle,7
80110,Boismont,11.3
80112,Bonnay,4.8
80113,Bonneville,6.1
80114,Bosquel,6.9
80115,Bouchavesnes-Bergen,3.2
80116,Bouchoir,3.8
80117,Bouchon,20
80118,Boufflers,0
80119,Bougainville,4.4
80120,Bouillancourt-en-Séry,1.8
80121,Bouillancourt-la-Bataille,21.4
80122,Bouquemaison,8
80123,Bourdon,11.1
80124,Bourseville,6.1
80125,Boussicourt,14.3
80126,Bouttencourt,3.8
80127,Bouvaincourt-sur-Bresle,7.6
80128,Bouvincourt-en-Vermandois,0
80129,Bouzincourt,4.5
80130,Bovelles,5.9
80131,Boves,7.9
80132,Braches,0
80133,Brailly-Cornehotte,8.3
80134,Brassy,0
80135,Bray-lès-Mareuil,10.5
80136,Bray-sur-Somme,10.1
80137,Breilly,2.3
80138,Bresle,22.2
80139,Breuil,0
80140,Brévillers,11.1
80141,Brie,8.3
80142,Briquemesnil-Floxicourt,5.6
80143,Brocourt,28.6
80144,Brouchy,4.4
80145,Brucamps,0
80146,Brutelles,0
80147,Buigny-l'Abbé,3
80148,Buigny-lès-Gamaches,11.5
80149,Buigny-Saint-Maclou,11.3
80150,Buire-Courcelles,4.3
80151,Buire-sur-l'Ancre,3
80152,Bus-la-Mésière,0
80153,Bus-lès-Artois,0
80154,Bussu,5.6
80155,Bussus-Bussuel,0
80156,Bussy-lès-Daours,5.9
80157,Bussy-lès-Poix,0
80158,Buverchy,0
80159,Cachy,8.7
80160,Cagny,2.5
80161,Cahon,0
80162,Caix,1.8
80163,Cambron,6.5
80164,Camon,11
80165,Camps-en-Amiénois,11.1
80166,Canaples,6.7
80167,Canchy,15.6
80168,Candas,4
80169,Cannessières,10
80170,Cantigny,9.1
80171,Caours,4.8
80172,Cappy,8.6
80173,Cardonnette,4.3
80174,Le Cardonnois,16.7
80175,Carnoy,0
80176,Carrépuis,7.4
80177,Cartigny,7.1
80179,Caulières,5.9
80180,Cavillon,0
80181,Cayeux-en-Santerre,16.7
80182,Cayeux-sur-Mer,8.8
80183,Cerisy-Buleux,3.8
80184,Cerisy,9.1
80185,Champien,11.5
80186,Chaulnes,14.1
80187,La Chaussée-Tirancourt,4.4
80188,Chaussoy-Epagny,10.9
80189,La Chavatte,0
80190,Chépy,10.3
80191,Chilly,6.7
80192,Chipilly,6.7
80193,Chirmont,0
80194,Chuignes,7.1
80195,Chuignolles,17.6
80196,Citerne,3.8
80197,Cizancourt,0
80198,Clairy-Saulchoix,12.6
80199,Cléry-sur-Somme,11.4
80200,Cocquerel,4.8
80201,Coigneux,0
80202,Coisy,7.1
80203,Colincamps,0
80204,Combles,10.1
80205,Condé-Folie,7.6
80206,Contalmaison,18.2
80207,Contay,2.9
80208,Conteville,4.8
80209,Contoire,11.4
80210,Contre,8.3
80211,Conty,7.2
80212,Corbie,13
80213,Cottenchy,0
80214,Coullemelle,0
80215,Coulonvillers,0
80216,Courcelette,6.3
80217,Courcelles-au-Bois,0
80218,Courcelles-sous-Moyencourt,15.4
80219,Courcelles-sous-Thoix,0
80220,Courtemanche,9.1
80221,Cramont,6.9
80222,Crécy-en-Ponthieu,5.8
80223,Crémery,0
80224,Cressy-Omencourt,7.7
80225,Creuse,0
80226,Croix-Moligneaux,3.3
80227,Croixrault,12.1
80228,Le Crotoy,8.4
80229,Crouy-Saint-Pierre,9.1
80230,Curchy,0
80231,Curlu,0
80232,Damery,12.5
80233,Dancourt-Popincourt,7.1
80234,Daours,8
80235,Dargnies,13.3
80236,Davenescourt,5.8
80237,Démuin,16
80238,Dernancourt,2.1
80239,Devise,0
80240,Doingt,7.1
80241,Domart-en-Ponthieu,11.6
80242,Domart-sur-la-Luce,2.3
80243,Domesmont,0
80244,Dominois,0
80245,Domléger-Longvillers,6.9
80246,Dommartin,16.2
80247,Dompierre-Becquincourt,5.8
80248,Dompierre-sur-Authie,4.7
80249,Domqueur,6.9
80250,Domvast,8.3
80251,Doudelainville,0
80252,Douilly,4.2
80253,Doullens,14.3
80256,Dreuil-lès-Amiens,9
80258,Driencourt,0
80259,Dromesnil,16.7
80260,Drucat,4.6
80261,Dury,7.6
80262,Eaucourt-sur-Somme,7.5
80263,L'Échelle-Saint-Aurin,20
80264,Éclusier-Vaux,18.2
80265,Embreville,5.1
80266,Englebelmer,0
80267,Ennemain,4.5
80268,Épagne-Épagnette,3.4
80269,Épaumesnil,0
80270,Épécamps,0
80271,Épehy,5.3
80272,Épénancourt,7.7
80273,Éplessier,5.6
80274,Eppeville,11.3
80275,Équancourt,12.9
80276,Équennes-Éramecourt,3.7
80278,Erches,17.6
80279,Ercheu,7.1
80280,Ercourt,0
80281,Ergnies,12.5
80282,Érondelle,4.3
80283,Esclainvillers,0
80284,Esmery-Hallon,1.6
80285,Essertaux,15
80287,Estrébœuf,4
80288,Estrées-Deniécourt,10
80290,Estrées-lès-Crécy,10.3
80291,Estrées-sur-Noye,3.6
80292,Étalon,0
80293,Ételfay,2.6
80294,Éterpigny,14.3
80295,Étinehem,2.8
80296,L'Étoile,10
80297,Étréjust,0
80298,Étricourt-Manancourt,7.2
80299,La Faloise,8.7
80300,Falvy,0
80301,Famechon,0
80302,Faverolles,8.3
80303,Favières,5.1
80304,Fay,0
80305,Ferrières,2.1
80306,Fescamps,7.1
80307,Feuillères,0
80308,Feuquières-en-Vimeu,7.5
80310,Fienvillers,8.1
80311,Fignières,6.7
80312,Fins,0
80313,Flaucourt,10
80314,Flers,5.3
80315,Flers-sur-Noye,5.3
80316,Flesselles,7
80317,Fleury,0
80318,Flixecourt,10.8
80319,Fluy,6.1
80320,Folies,28.6
80321,Folleville,0
80322,Fonches-Fonchette,0
80324,Fontaine-le-Sec,0
80325,Fontaine-lès-Cappy,25
80326,Fontaine-sous-Montdidier,0
80327,Fontaine-sur-Maye,6.7
80328,Fontaine-sur-Somme,1.7
80329,Forceville,17.6
80330,Forceville-en-Vimeu,3.8
80331,Forest-l'Abbaye,6.5
80332,Forest-Montiers,12.1
80333,Fort-Mahon-Plage,7.5
80334,Fossemanant,16.7
80335,Foucaucourt-en-Santerre,0
80336,Foucaucourt-Hors-Nesle,14.3
80337,Fouencamps,4.5
80338,Fouilloy,6.6
80339,Fouquescourt,0
80340,Fourcigny,0
80341,Fourdrinoy,3.3
80342,Framerville-Rainecourt,7
80343,Framicourt,0
80344,Francières,0
80345,Franleu,5.8
80346,Franqueville,0
80347,Fransart,7.1
80348,Fransu,0
80349,Fransures,7.7
80350,Franvillers,2
80351,Fréchencourt,4
80352,Frémontiers,21.4
80353,Fresnes-Mazancourt,0
80354,Fresnes-Tilloloy,0
80355,Fresneville,0
80356,Fresnoy-Andainville,0
80357,Fresnoy-au-Val,4
80358,Fresnoy-en-Chaussée,0
80359,Fresnoy-lès-Roye,3.6
80360,Fressenneville,6.8
80361,Frettecuisse,0
80362,Frettemeule,13.8
80364,Friaucourt,6.3
80365,Fricamps,0
80366,Fricourt,2
80367,Frise,10
80368,Friville-Escarbotin,9.7
80369,Frohen-sur-Authie,0
80371,Froyelles,10
80372,Frucourt,10
80373,Gamaches,10.8
80374,Gapennes,7.7
80375,Gauville,6.9
80376,Gentelles,7.4
80377,Gézaincourt,5.3
80378,Ginchy,0
80379,Glisy,5.8
80380,Gorenflos,4.3
80381,Gorges,0
80383,Goyencourt,0
80384,Grandcourt,0
80385,Grand-Laviers,0
80386,Gratibus,6.3
80387,Grattepanche,3.4
80388,Grébault-Mesnil,5.3
80389,Grécourt,0
80390,Grivesnes,2.8
80391,Grivillers,14.3
80392,Grouches-Luchuel,7
80393,Gruny,13.3
80395,Guerbigny,13
80396,Gueschart,2.9
80397,Gueudecourt,9.1
80399,Guignemicourt,4.2
80400,Guillaucourt,2.7
80401,Guillemont,0
80402,Guizancourt,7.7
80403,Guyencourt-sur-Noye,5.3
80404,Guyencourt-Saulcourt,0
80405,Hailles,7.1
80406,Hallencourt,5.5
80407,Hallivillers,0
80408,Halloy-lès-Pernois,2.9
80409,Hallu,7.7
80410,Ham,12.7
80411,Le Hamel,10
80412,Hamelet,5.3
80413,Hancourt,22.2
80414,Hangard,0
80415,Hangest-en-Santerre,9.9
80416,Hangest-sur-Somme,11.1
80417,Harbonnières,11.1
80418,Hardecourt-aux-Bois,0
80419,Hargicourt,7.7
80420,Harponville,0
80421,Hattencourt,4
80422,Hautvillers-Ouville,11.1
80423,Havernas,10
80424,Hébécourt,4.1
80425,Hédauville,0
80426,Heilly,11.1
80427,Hem-Hardinval,6.3
80428,Hem-Monacu,0
80429,Hénencourt,0
80430,Herbécourt,5.6
80431,Hérissart,3.8
80432,Herleville,11.8
80433,Herly,0
80434,Hervilly,12.5
80435,Hesbécourt,0
80436,Hescamps,7.4
80437,Heucourt-Croquoison,0
80438,Heudicourt,5.7
80439,Heuzecourt,5.9
80440,Hiermont,20
80442,Hombleux,5.7
80443,Hornoy-le-Bourg,4.8
80444,Huchenneville,6.6
80445,Humbercourt,7.4
80446,Huppy,5.3
80447,Hyencourt-le-Grand,14.3
80449,Ignaucourt,0
80450,Inval-Boiron,11.1
80451,Irles,0
80452,Jumel,11.1
80453,Laboissière-en-Santerre,18.8
80455,Lachapelle,0
80456,Lafresguimont-Saint-Martin,2
80458,Lahoussoye,2.9
80459,Laleu,0
80460,Lamaronde,0
80461,Lamotte-Brebière,4.8
80462,Lamotte-Buleux,2.9
80463,Lamotte-Warfusée,3
80464,Lanchères,6.3
80465,Languevoisin-Quiquery,0
80466,Lanches-Saint-Hilaire,7.7
80467,Laucourt,5.9
80468,Laviéville,0
80469,Lawarde-Mauger-l'Hortoy,7.2
80470,Léalvillers,5.6
80472,Lesbœufs,0
80473,Liancourt-Fosse,7.4
80474,Licourt,13.2
80475,Liéramont,10.1
80476,Liercourt,14.3
80477,Ligescourt,4.2
80478,Lignières,20
80479,Lignières-Châtelain,8.6
80480,Lignières-en-Vimeu,0
80481,Lihons,7.7
80482,Limeux,6.7
80484,Liomer,13.3
80485,Lœuilly,4.4
80486,Long,4.3
80487,Longavesnes,0
80488,Longpré-les-Corps-Saints,7.6
80489,Longueau,12.5
80490,Longueval,6.9
80491,Longuevillette,16.7
80493,Louvencourt,7.4
80494,Louvrechy,0
80495,Lucheux,4.7
80496,Machiel,10.5
80497,Machy,0
80498,Mailly-Maillet,14.3
80499,Mailly-Raineval,10
80500,Maisnières,3.8
80501,Maison-Ponthieu,3.7
80502,Maison-Roland,0
80503,Maizicourt,6.3
80504,Malpart,25
80505,Mametz,6.2
80507,Marcelcave,8.5
80508,Marché-Allouarde,16.7
80509,Marchélepot,11.4
80511,Marestmontiers,0
80512,Mareuil-Caubert,12.9
80513,Maricourt,0
80514,Marieux,0
80515,Marlers,0
80516,Marquaix,0
80517,Marquivillers,5.9
80518,Martainneville,4.8
80519,Matigny,5.5
80520,Maucourt,6.7
80521,Maurepas,10.5
80522,Le Mazis,0
80523,Méaulte,5.4
80524,Méharicourt,8.8
80525,Meigneux,0
80526,Le Meillard,8.5
80527,Méneslies,0
80528,Méréaucourt,0
80529,Mérélessart,16.7
80530,Méricourt-l'Abbé,10.5
80531,Méricourt-en-Vimeu,9.1
80532,Méricourt-sur-Somme,6.3
80533,Mers-les-Bains,9
80535,Le Mesge,0
80536,Mesnil-Bruntel,9.4
80537,Mesnil-Domqueur,12.5
80538,Mesnil-en-Arrouaise,7.1
80540,Mesnil-Martinsart,0
80541,Mesnil-Saint-Georges,0
80542,Mesnil-Saint-Nicaise,15.8
80543,Métigny,10
80544,Mézerolles,6.2
80545,Mézières-en-Santerre,15.4
80546,Miannay,5.2
80547,Millencourt,9.1
80548,Millencourt-en-Ponthieu,2.8
80549,Miraumont,2.9
80550,Mirvaux,0
80551,Misery,10
80552,Moislains,7.5
80553,Molliens-au-Bois,9.4
80554,Molliens-Dreuil,2.3
80555,Monchy-Lagache,1.9
80556,Mons-Boubert,7.1
80557,Estrées-Mons,6.6
80558,Monsures,9.1
80559,Montagne-Fayel,0
80560,Montauban-de-Picardie,9.1
80561,Montdidier,11.3
80562,Montigny-sur-l'Hallue,5
80563,Montigny-les-Jongleurs,0
80565,Montonvillers,0
80566,Fieffes-Montrelet,0
80568,Morchain,3.3
80569,Morcourt,3.4
80570,Moreuil,10.8
80571,Morisel,16.1
80572,Morlancourt,7.9
80573,Morvillers-Saint-Saturnin,9.8
80574,Mouflers,12.5
80575,Mouflières,0
80576,Moyencourt,4
80577,Moyencourt-lès-Poix,20
80578,Moyenneville,7.5
80579,Muille-Villette,4.8
80580,Nampont,3.7
80582,Namps-Maisnil,6.1
80583,Nampty,3.8
80584,Naours,4.7
80585,Nesle,10.1
80586,Nesle-l'Hôpital,0
80587,Neslette,0
80588,Neufmoulin,2.8
80589,Neuilly-le-Dien,10
80590,Neuilly-l'Hôpital,6.5
80591,Neuville-au-Bois,0
80592,Neuville-Coppegueule,3.5
80593,La Neuville-lès-Bray,3.3
80594,Neuville-lès-Lœuilly,11.1
80595,La Neuville-Sire-Bernard,0
80596,Neuvillette,0
80597,Nibas,4.8
80598,Nouvion,8.1
80599,Noyelles-en-Chaussée,3.7
80600,Noyelles-sur-Mer,10.8
80601,Nurlu,0
80602,Occoches,0
80603,Ochancourt,3.3
80604,Offignies,0
80605,Offoy,4.3
80606,Oisemont,6.7
80607,Oissy,11.1
80608,Omiécourt,0
80609,Oneux,6.7
80611,Oresmaux,6
80613,Oust-Marest,8.2
80614,Outrebois,17.4
80615,Ovillers-la-Boisselle,4.9
80616,Pargny,0
80617,Parvillers-le-Quesnoy,4.5
80618,Pendé,7.8
80619,Pernois,2.9
80620,Péronne,11.2
80621,Pertain,10.8
80622,Picquigny,5.3
80623,Piennes-Onvillers,11.8
80624,Pierregot,4
80625,Pierrepont-sur-Avre,8.5
80626,Pissy,4.2
80627,Plachy-Buyon,4.3
80628,Le Plessier-Rozainvillers,7.4
80629,Pœuilly,0
80630,Poix-de-Picardie,10
80631,Ponches-Estruval,0
80632,Pont-de-Metz,7.5
80633,Ponthoile,9
80634,Pont-Noyelles,7.4
80635,Pont-Remy,7.7
80637,Port-le-Grand,14.3
80638,Potte,20
80639,Poulainville,8.9
80640,Pozières,0
80642,Prouville,12.9
80643,Prouzel,4.3
80644,Proyart,8.1
80645,Puchevillers,6
80646,Punchy,22.2
80647,Puzeaux,5.6
80648,Pys,0
80649,Quend,5.3
80650,Querrieu,4.8
80651,Le Quesne,0
80652,Le Quesnel,6.8
80654,Quesnoy-le-Montant,4.2
80655,Quesnoy-sur-Airaines,13.6
80656,Quevauvillers,6.3
80657,Quiry-le-Sec,9.7
80658,Quivières,8.6
80659,Raincheval,4.6
80661,Rainneville,2.5
80662,Ramburelles,0
80663,Rambures,5
80664,Rancourt,11.1
80665,Regnière-Écluse,7.7
80666,Remaisnil,0
80667,Remaugies,0
80668,Remiencourt,18.7
80669,Rethonvillers,3
80670,Revelles,11.3
80671,Ribeaucourt,5.9
80672,Ribemont-sur-Ancre,5
80673,Riencourt,10
80674,Rivery,6.4
80675,Rogy,8.3
80676,Roiglise,5.9
80677,Roisel,14.2
80678,Rollot,7.1
80679,Ronssoy,11.7
80680,Rosières-en-Santerre,10.4
80681,Rouvrel,14.8
80682,Rouvroy-en-Santerre,4.8
80683,Rouy-le-Grand,18.2
80684,Rouy-le-Petit,36.4
80685,Roye,11.8
80686,Rubempré,7
80687,Rubescourt,18.2
80688,Rue,9.5
80690,Rumigny,5.4
80691,Saigneville,0
80692,Sailly-Flibeaucourt,8.3
80693,Sailly-Laurette,0
80694,Sailly-le-Sec,5.9
80695,Sailly-Saillisel,8.2
80696,Sains-en-Amiénois,12.4
80697,Saint-Acheul,0
80698,Saint-Aubin-Montenoy,5.3
80699,Saint-Aubin-Rivière,0
80700,Saint-Blimont,9.1
80701,Saint-Christ-Briost,2.9
80702,Saint-Fuscien,7.2
80703,Saint-Germain-sur-Bresle,4.5
80704,Saint-Gratien,3.4
80705,Saint-Léger-lès-Authie,0
80706,Saint-Léger-lès-Domart,9.1
80707,Saint-Léger-sur-Bresle,0
80708,Saint-Mard,22.2
80709,Saint-Maulvis,3.8
80710,Saint-Maxent,3.3
80711,Saint-Ouen,12.2
80713,Saint-Quentin-en-Tourmont,0
80714,Saint-Quentin-la-Motte-Croix-au-Bailly,5.2
80716,Saint-Riquier,6.8
80717,Saint-Sauflieu,6.1
80718,Saint-Sauveur,7.9
80719,Sainte-Segrée,0
80721,Saint-Valery-sur-Somme,8.9
80722,Saint-Vaast-en-Chaussée,8.2
80723,Saisseval,0
80724,Saleux,7.7
80725,Salouël,7.2
80726,Sancourt,3.6
80728,Saulchoy-sous-Poix,0
80729,Sauvillers-Mongival,0
80730,Saveuse,11.6
80732,Senarpont,9
80733,Senlis-le-Sec,3.7
80734,Sentelie,10
80735,Seux,5.9
80736,Sorel-en-Vimeu,9.5
80737,Sorel,5.6
80738,Soues,15.4
80740,Sourdon,14.3
80741,Soyécourt,0
80742,Surcamps,25
80743,Suzanne,4.8
80744,Tailly,0
80746,Talmas,3.8
80747,Templeux-la-Fosse,16.7
80748,Templeux-le-Guérard,15
80749,Terramesnil,0
80750,Tertry,6.2
80751,Thennes,11.4
80752,Thézy-Glimont,8.2
80753,Thiepval,0
80754,Thieulloy-l'Abbaye,5.9
80755,Thieulloy-la-Ville,0
80756,Thièvres,0
80757,Thoix,0
80758,Thory,6.7
80759,Tilloloy,13.8
80760,Tilloy-Floriville,2.7
80761,Tilloy-lès-Conty,7.7
80762,Tincourt-Boucly,8.3
80763,Le Titre,10.8
80764,Tœufles,0
80765,Tours-en-Vimeu,9.4
80766,Toutencourt,4.9
80767,Le Translay,8.7
80769,Treux,0
80770,Tully,11.3
80771,Ugny-l'Équipée,0
80773,Vadencourt,0
80774,Vaire-sous-Corbie,3.4
80775,Valines,7.4
80776,Varennes,0
80777,Vauchelles-lès-Authie,0
80778,Vauchelles-lès-Domart,23.1
80779,Vauchelles-les-Quesnoy,9.5
80780,Vaudricourt,6.8
80781,Vauvillers,5
80782,Vaux-en-Amiénois,2.4
80783,Vaux-Marquenneville,11.1
80784,Vaux-sur-Somme,3.4
80785,Vecquemont,4.9
80786,Velennes,13.3
80787,Vercourt,0
80788,Vergies,15.4
80789,Vermandovillers,0
80790,Verpillières,0
80791,Vers-sur-Selles,9.3
80792,La Vicogne,8.7
80793,Vignacourt,6.8
80794,Villecourt,14.3
80795,Ville-le-Marclet,5.1
80796,Villeroy,0
80797,Villers-aux-Érables,10
80798,Villers-Bocage,7.1
80799,Villers-Bretonneux,8.8
80800,Villers-Campsart,15.4
80801,Villers-Carbonnel,6.3
80802,Villers-Faucon,10.6
80803,Villers-lès-Roye,3.8
80804,Villers-sous-Ailly,10.5
80805,Villers-Tournelle,7.1
80806,Villers-sur-Authie,8.8
80807,Ville-sur-Ancre,3.8
80808,Vironchaux,7.9
80809,Vismes,0
80810,Vitz-sur-Authie,7.7
80811,Voyennes,7.5
80812,Vraignes-en-Vermandois,0
80813,Vraignes-lès-Hornoy,0
80814,Vrély,8.6
80815,Vron,4.9
80819,Wargnies,0
80820,Warloy-Baillon,5.6
